match_id,possession,num_events,team,possession_team,ends_with_shot,duration,num_passes,num_carries,num_dribbles,num_duels,num_players,pressure_events,num_miscontrols,num_dispossessed,start_x,start_y,end_x,end_y,progression,num_turnovers,pass_ratio,progression_rate
3913125,111,4,Liverpool WFC,Liverpool WFC,0,0.171381,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,41.4,47.9,39.0,48.2,-2.3999999999999986,0.0,0.0,-14.003886078386744
3913125,112,3,Liverpool WFC,Liverpool WFC,0,4.491721,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,36.3,48.8,86.5,77.1,50.2,0.0,0.6666666666666666,11.176117127488551
3913125,113,6,Arsenal WFC,Arsenal WFC,0,3.991873,0.0,1.0,0.0,0.0,3,2.0,0.0,0.0,29.8,16.4,39.9,13.2,10.099999999999998,0.0,0.0,2.53014061319085
3913125,114,52,Liverpool WFC,Arsenal WFC,0,64.586411,15.0,13.0,0.0,0.0,17,13.0,0.0,0.0,40.2,16.4,5.8,45.3,-34.400000000000006,0.0,0.28846153846153844,-0.532619779724252
3913125,115,8,Liverpool WFC,Arsenal WFC,0,4.575994,2.0,1.0,0.0,0.0,4,1.0,0.0,0.0,120.0,80.0,118.7,71.0,-1.2999999999999972,0.0,0.25,-0.2840912815882183
3913125,116,3,Liverpool WFC,Liverpool WFC,0,2.165734,1.0,0.0,0.0,1.0,2,1.0,0.0,0.0,10.1,16.3,61.4,9.0,51.3,0.0,0.3333333333333333,23.687119470812203
3913125,117,24,Arsenal WFC,Arsenal WFC,1,18.020806,5.0,6.0,1.0,0.0,6,10.0,0.0,0.0,58.7,71.1,96.6,51.3,37.89999999999999,0.0,0.20833333333333334,2.1031245772247917
3913125,118,2,Liverpool WFC,Liverpool WFC,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,19.0,31.2,2.6,38.0,-16.4,0.0,0.0,-inf
3913125,119,35,Liverpool WFC,Liverpool WFC,0,22.699706,7.0,8.0,3.0,1.0,13,10.0,0.0,0.0,61.0,40.1,92.9,77.8,31.900000000000006,0.0,0.2,1.405304544472955
3913125,120,37,Liverpool WFC,Arsenal WFC,0,32.11466401,9.0,9.0,1.0,1.0,10,10.0,0.0,0.0,27.2,2.3,28.6,76.0,1.4000000000000021,0.0,0.24324324324324326,0.043593792529296405
3913125,121,51,Liverpool WFC,Arsenal WFC,0,44.492475,14.0,11.0,0.0,0.0,13,8.0,0.0,0.0,93.0,0.1,5.1,61.4,-87.9,0.0,0.27450980392156865,-1.9756149775889071
3913125,122,1,Arsenal WFC,Arsenal WFC,0,2.172699,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,120.0,0.1,120.0,0.1,0.0,0.0,1.0,0.0
3913125,123,10,Liverpool WFC,Liverpool WFC,0,16.98344,3.0,3.0,0.0,0.0,4,2.0,0.0,0.0,2.2,40.6,64.4,26.6,62.2,0.0,0.3,3.66239112924119
3913125,124,25,Arsenal WFC,Arsenal WFC,0,26.764588,6.0,7.0,0.0,0.0,9,3.0,0.0,0.0,46.2,58.4,116.7,44.1,70.5,0.0,0.24,2.6340775355854533
3913125,125,8,Liverpool WFC,Liverpool WFC,0,3.059949,1.0,1.0,0.0,0.0,4,3.0,0.0,0.0,5.2,30.9,16.0,15.5,10.8,0.0,0.125,3.529470589215703
3913125,126,13,Liverpool WFC,Liverpool WFC,0,15.092132,5.0,1.0,0.0,2.0,8,6.0,0.0,0.0,20.9,20.1,47.8,35.4,26.9,0.0,0.38461538461538464,1.7823856828180404
3913125,127,13,Arsenal WFC,Arsenal WFC,0,15.466604999999998,3.0,3.0,0.0,0.0,5,3.0,0.0,0.0,26.1,25.5,50.1,17.4,24.0,0.0,0.23076923076923078,1.5517303247868555
3913125,128,13,Arsenal WFC,Arsenal WFC,0,8.619734,4.0,1.0,0.0,1.0,8,4.0,0.0,1.0,50.1,17.4,82.6,17.0,32.49999999999999,1.0,0.3076923076923077,3.770417973454865
3913125,129,10,Liverpool WFC,Liverpool WFC,0,13.638102,3.0,3.0,0.0,0.0,4,2.0,0.0,0.0,35.1,50.9,21.3,28.7,-13.8,0.0,0.3,-1.011871006684068
3913125,130,17,Arsenal WFC,Arsenal WFC,0,24.005677,5.0,3.0,0.0,0.0,8,1.0,0.0,0.0,49.1,80.0,64.3,2.6,15.199999999999996,0.0,0.29411764705882354,0.6331835590389722
3913125,131,6,Liverpool WFC,Liverpool WFC,0,2.879929,1.0,1.0,0.0,0.0,3,3.0,0.0,0.0,63.3,80.0,67.9,79.3,4.6000000000000085,0.0,0.16666666666666666,1.5972615991574821
3913125,132,34,Liverpool WFC,Liverpool WFC,0,31.151995000000003,10.0,7.0,1.0,0.0,14,6.0,0.0,0.0,65.3,78.9,56.7,67.0,-8.599999999999994,0.0,0.29411764705882354,-0.27606578647691726
3913125,133,43,Arsenal WFC,Arsenal WFC,0,43.363947,9.0,9.0,0.0,0.0,15,6.0,0.0,0.0,63.6,16.9,1.6,37.4,-62.0,0.0,0.20930232558139536,-1.4297591499223996
3913125,134,14,Liverpool WFC,Liverpool WFC,0,16.695813,5.0,2.0,0.0,1.0,7,5.0,0.0,0.0,61.0,40.1,115.0,58.3,54.0,0.0,0.35714285714285715,3.234343844172188
3913125,135,26,Arsenal WFC,Arsenal WFC,0,23.08766,6.0,5.0,0.0,0.0,10,10.0,0.0,0.0,5.3,22.4,33.3,0.6,27.999999999999996,0.0,0.23076923076923078,1.2127690723096232
3913125,136,15,Liverpool WFC,Liverpool WFC,0,5.604687,5.0,3.0,0.0,0.0,6,2.0,1.0,0.0,89.8,80.0,104.9,77.3,15.100000000000009,1.0,0.3333333333333333,2.6941736443087736
3913125,137,6,Liverpool WFC,Arsenal WFC,0,7.805594999999999,1.0,1.0,0.0,0.0,3,1.0,0.0,0.0,11.0,5.0,102.0,79.1,91.0,0.0,0.16666666666666666,11.658304075474067
3913125,138,11,Liverpool WFC,Arsenal WFC,0,12.039966,3.0,2.0,0.0,1.0,6,5.0,0.0,0.0,38.9,0.1,36.6,78.0,-2.299999999999997,0.0,0.2727272727272727,-0.19103043978695597
3913125,139,9,Arsenal WFC,Arsenal WFC,0,12.920695,3.0,2.0,0.0,0.0,5,1.0,0.0,0.0,90.3,0.1,88.8,1.2,-1.5,0.0,0.3333333333333333,-0.11609282627598592
3913125,140,12,Liverpool WFC,Liverpool WFC,0,8.013767,4.0,2.0,0.0,0.0,7,2.0,0.0,0.0,30.9,68.0,55.1,18.4,24.200000000000003,0.0,0.3333333333333333,3.0198032960029915
3913125,141,13,Liverpool WFC,Arsenal WFC,0,11.599734,2.0,3.0,1.0,0.0,6,5.0,0.0,0.0,64.7,56.3,15.6,29.6,-49.1,0.0,0.15384615384615385,-4.232855684449316
3913125,142,8,Liverpool WFC,Arsenal WFC,0,3.655875,2.0,1.0,1.0,1.0,3,3.0,0.0,0.0,74.5,80.0,47.2,2.9,-27.299999999999997,0.0,0.25,-7.467432557185352
3913125,143,16,Liverpool WFC,Arsenal WFC,0,16.023699999999998,5.0,4.0,0.0,0.0,7,2.0,0.0,0.0,74.9,80.0,42.3,65.4,-32.60000000000001,0.0,0.3125,-2.0344864169948274
3913125,144,10,Liverpool WFC,Liverpool WFC,0,8.641748999999999,2.0,2.0,1.0,0.0,5,3.0,0.0,0.0,48.6,62.7,54.7,50.8,6.100000000000001,0.0,0.2,0.7058756277230457
3913125,145,41,Arsenal WFC,Arsenal WFC,0,42.710917,12.0,12.0,0.0,1.0,11,2.0,0.0,0.0,65.4,29.3,114.0,55.1,48.599999999999994,0.0,0.2926829268292683,1.1378823826236275
3913125,146,4,Arsenal WFC,Liverpool WFC,0,4.006197,2.0,0.0,0.0,0.0,3,1.0,0.0,0.0,12.3,30.9,44.4,67.5,32.099999999999994,0.0,0.5,8.012586500364309
3913125,147,3,Liverpool WFC,Liverpool WFC,0,5.480143,2.0,0.0,0.0,0.0,2,0.0,0.0,0.0,78.1,0.1,62.7,7.1,-15.399999999999991,0.0,0.6666666666666666,-2.810145647659193
3913125,148,17,Arsenal WFC,Arsenal WFC,0,15.1278,4.0,4.0,0.0,1.0,6,4.0,0.0,1.0,55.5,60.9,117.3,53.6,61.8,1.0,0.23529411764705882,4.085194145877127
3913125,149,53,Liverpool WFC,Arsenal WFC,0,36.203061999999996,14.0,12.0,0.0,1.0,14,12.0,0.0,1.0,85.1,80.0,6.8,56.2,-78.3,1.0,0.2641509433962264,-2.1628004835613077
3913125,150,99,Arsenal WFC,Arsenal WFC,0,88.843399,26.0,27.0,1.0,2.0,18,21.0,0.0,1.0,104.3,0.1,71.8,6.1,-32.5,1.0,0.26262626262626265,-0.3658122085130939
3913125,151,22,Arsenal WFC,Arsenal WFC,0,19.655071002,5.0,4.0,0.0,2.0,13,9.0,1.0,0.0,78.2,7.6,83.8,45.0,5.599999999999994,1.0,0.22727272727272727,0.2849137507277469
3913125,152,21,Liverpool WFC,Liverpool WFC,0,22.061033000000002,6.0,6.0,0.0,0.0,6,0.0,1.0,0.0,37.1,34.4,30.6,77.3,-6.5,1.0,0.2857142857142857,-0.2946371550235204
3913125,153,13,Arsenal WFC,Arsenal WFC,0,11.981174000000001,1.0,3.0,1.0,0.0,5,7.0,0.0,1.0,89.5,2.8,90.8,18.0,1.2999999999999972,1.0,0.07692307692307693,0.10850355733085898
3913125,154,47,Arsenal WFC,Liverpool WFC,0,41.387031,15.0,10.0,0.0,2.0,15,6.0,1.0,0.0,29.3,62.1,60.8,58.8,31.499999999999996,1.0,0.3191489361702128,0.7611079905683497
3913125,155,5,Liverpool WFC,Arsenal WFC,0,4.847685,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,71.1,46.7,9.5,34.3,-61.599999999999994,0.0,0.2,-12.707096273788414
3913125,156,36,Liverpool WFC,Liverpool WFC,0,34.417403003,11.0,6.0,0.0,1.0,12,6.0,2.0,0.0,7.0,34.9,36.8,35.3,29.799999999999997,2.0,0.3055555555555556,0.8658410397031547
3913125,157,49,Liverpool WFC,Arsenal WFC,0,47.537874,15.0,15.0,0.0,0.0,10,4.0,0.0,0.0,83.7,39.1,9.8,58.3,-73.9,0.0,0.30612244897959184,-1.5545499573666253
3913125,158,22,Arsenal WFC,Arsenal WFC,0,11.020067000000001,7.0,4.0,0.0,0.0,7,4.0,0.0,0.0,83.8,0.1,98.8,3.9,15.0,0.0,0.3181818181818182,1.3611532488867808
3913125,159,38,Arsenal WFC,Arsenal WFC,0,21.09285,8.0,7.0,0.0,0.0,17,8.0,1.0,0.0,101.8,0.1,89.5,0.8,-12.299999999999997,1.0,0.21052631578947367,-0.5831359915800851
3913125,160,6,Arsenal WFC,Arsenal WFC,0,3.173096,1.0,0.0,0.0,0.0,4,0.0,1.0,0.0,85.0,0.1,74.2,7.8,-10.799999999999997,1.0,0.16666666666666666,-3.403615900685008
3913125,161,7,Liverpool WFC,Liverpool WFC,0,4.098656,3.0,1.0,0.0,0.0,3,1.0,0.0,0.0,49.2,80.0,55.2,78.4,6.0,0.0,0.42857142857142855,1.4638945059063264
3913125,162,15,Liverpool WFC,Arsenal WFC,0,11.185333,5.0,4.0,0.0,0.0,7,0.0,0.0,0.0,47.1,5.9,88.1,70.7,40.99999999999999,0.0,0.3333333333333333,3.6655144732838973
3913125,163,11,Liverpool WFC,Arsenal WFC,0,23.667628,3.0,3.0,0.0,0.0,5,1.0,0.0,0.0,8.0,32.9,37.5,78.2,29.5,0.0,0.2727272727272727,1.2464282436752852
3913125,164,29,Arsenal WFC,Arsenal WFC,0,22.381552,8.0,7.0,1.0,0.0,9,6.0,1.0,0.0,73.8,0.1,81.5,74.6,7.700000000000003,1.0,0.27586206896551724,0.3440333360260273
3913125,165,8,Liverpool WFC,Liverpool WFC,0,7.884185,4.0,0.0,0.0,0.0,4,0.0,0.0,0.0,37.0,0.1,46.4,27.7,9.399999999999999,0.0,0.5,1.1922602019105333
3913125,166,20,Arsenal WFC,Arsenal WFC,0,25.157269,7.0,6.0,0.0,0.0,7,0.0,0.0,0.0,74.4,64.9,59.9,12.5,-14.500000000000007,0.0,0.35,-0.5763741684361687
3913125,167,20,Arsenal WFC,Liverpool WFC,0,17.455923,7.0,4.0,0.0,0.0,7,3.0,0.0,0.0,57.1,63.0,77.8,61.3,20.699999999999996,0.0,0.35,1.1858439109750885
3913125,168,22,Liverpool WFC,Liverpool WFC,0,11.281369999999999,5.0,3.0,0.0,1.0,9,8.0,0.0,1.0,18.6,0.1,15.4,17.9,-3.200000000000001,1.0,0.22727272727272727,-0.28365349243930493
3913125,169,35,Arsenal WFC,Arsenal WFC,0,25.903191999999997,3.0,6.0,0.0,4.0,13,20.0,1.0,3.0,104.7,62.2,8.0,1.0,-96.7,4.0,0.08571428571428572,-3.7331306504619204
3913125,170,18,Arsenal WFC,Liverpool WFC,0,4.9857000000000005,2.0,1.0,0.0,1.0,9,5.0,0.0,0.0,111.5,80.0,31.4,26.9,-80.1,0.0,0.1111111111111111,-16.06594861303327
3913125,171,6,Liverpool WFC,Arsenal WFC,0,6.094036,2.0,0.0,0.0,0.0,5,2.0,0.0,0.0,35.8,26.4,17.6,78.4,-18.199999999999996,0.0,0.3333333333333333,-2.9865264990229785
3913125,172,23,Arsenal WFC,Arsenal WFC,0,22.726075001999998,8.0,6.0,0.0,0.0,8,3.0,0.0,0.0,100.3,0.1,25.8,60.4,-74.5,0.0,0.34782608695652173,-3.278172759415942
3913125,173,13,Arsenal WFC,Liverpool WFC,0,10.501229,3.0,2.0,0.0,1.0,6,6.0,0.0,0.0,65.7,17.2,16.1,50.0,-49.6,0.0,0.23076923076923078,-4.7232566778612295
3913125,174,5,Arsenal WFC,Arsenal WFC,0,1.176684,0.0,1.0,0.0,0.0,2,2.0,0.0,0.0,26.8,50.7,29.6,51.9,2.8000000000000007,0.0,0.0,2.379568346301981
3913125,175,15,Arsenal WFC,Arsenal WFC,0,6.640305000000001,4.0,1.0,0.0,2.0,6,6.0,0.0,0.0,36.2,60.4,78.0,42.0,41.8,0.0,0.26666666666666666,6.294891575010484
3913125,176,15,Arsenal WFC,Liverpool WFC,0,19.151707,4.0,3.0,0.0,0.0,7,1.0,0.0,0.0,40.3,34.9,7.1,35.5,-33.199999999999996,0.0,0.26666666666666666,-1.7335269383559386
3913125,177,6,Arsenal WFC,Liverpool WFC,0,2.873961,3.0,0.0,0.0,0.0,3,0.0,0.0,0.0,94.9,80.0,7.5,9.4,-87.4,0.0,0.5,-30.41099026743926
3913125,178,30,Liverpool WFC,Liverpool WFC,0,18.902024,6.0,6.0,2.0,0.0,10,10.0,1.0,0.0,101.6,80.0,41.0,8.6,-60.599999999999994,1.0,0.2,-3.2060058753496445
3913125,179,29,Arsenal WFC,Arsenal WFC,0,24.203564003,8.0,9.0,0.0,1.0,9,5.0,1.0,0.0,79.1,71.5,81.8,51.9,2.700000000000003,1.0,0.27586206896551724,0.11155381908488111
3913125,180,8,Liverpool WFC,Liverpool WFC,0,5.542657,4.0,1.0,0.0,0.0,4,0.0,0.0,0.0,44.1,22.6,65.0,28.7,20.9,0.0,0.5,3.7707547120451435
3913125,181,39,Liverpool WFC,Arsenal WFC,0,36.963363,12.0,12.0,0.0,0.0,11,0.0,0.0,0.0,38.0,29.9,3.2,38.0,-34.8,0.0,0.3076923076923077,-0.9414727767059506
3913125,182,3,Liverpool WFC,Liverpool WFC,0,1.450396,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,7.0,34.7,62.6,23.3,55.6,1.0,0.3333333333333333,38.334358340756594
3913125,183,12,Arsenal WFC,Arsenal WFC,0,11.088367,4.0,3.0,0.0,0.0,4,0.0,0.0,0.0,55.5,80.0,82.4,3.4,26.900000000000006,0.0,0.3333333333333333,2.425965879376107
3913126,1,4,Tottenham Hotspur Women,Tottenham Hotspur Women,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,0.0,0.0,
3913126,2,21,Manchester City WFC,Tottenham Hotspur Women,0,13.597462,7.0,3.0,0.0,1.0,8,7.0,0.0,0.0,61.0,40.1,36.6,2.3,-24.4,0.0,0.3333333333333333,-1.79445252356653
3913126,3,11,Tottenham Hotspur Women,Tottenham Hotspur Women,0,7.496183,4.0,2.0,0.0,0.0,4,2.0,0.0,0.0,77.9,80.0,86.0,74.8,8.099999999999994,0.0,0.36363636363636365,1.0805499278766266
3913126,4,83,Manchester City WFC,Manchester City WFC,0,88.674039003,24.0,21.0,2.0,2.0,13,25.0,0.0,0.0,20.6,0.1,79.7,10.4,59.1,0.0,0.2891566265060241,0.6664859373102486
3913126,5,21,Tottenham Hotspur Women,Tottenham Hotspur Women,0,18.10596,6.0,6.0,0.0,0.0,6,2.0,1.0,0.0,41.7,68.2,37.3,77.4,-4.400000000000006,1.0,0.2857142857142857,-0.24301390260444658
3913126,6,25,Tottenham Hotspur Women,Manchester City WFC,0,26.060176,7.0,7.0,0.0,0.0,8,4.0,1.0,0.0,76.6,0.1,35.2,14.6,-41.39999999999999,1.0,0.28,-1.5886308672665908
3913126,7,19,Manchester City WFC,Manchester City WFC,0,23.828046,7.0,6.0,0.0,0.0,5,0.0,0.0,0.0,69.7,80.0,55.4,64.4,-14.300000000000004,0.0,0.3684210526315789,-0.6001331372282899
3913126,8,9,Tottenham Hotspur Women,Tottenham Hotspur Women,0,9.813212,2.0,2.0,0.0,0.0,4,1.0,1.0,0.0,34.1,22.4,88.1,19.6,53.99999999999999,1.0,0.2222222222222222,5.502785428461139
3913126,9,89,Tottenham Hotspur Women,Manchester City WFC,0,98.120292004,24.0,24.0,1.0,0.0,17,20.0,0.0,0.0,21.6,61.0,3.8,59.9,-17.8,0.0,0.2696629213483146,-0.1814099778593643
3913126,10,9,Manchester City WFC,Manchester City WFC,0,5.573878,2.0,2.0,0.0,0.0,4,2.0,0.0,0.0,120.0,0.1,92.7,34.3,-27.299999999999997,0.0,0.2222222222222222,-4.8978467056508945
3913126,11,124,Tottenham Hotspur Women,Manchester City WFC,0,140.824074,36.0,34.0,0.0,1.0,19,20.0,1.0,0.0,93.5,38.3,4.1,44.6,-89.4,1.0,0.2903225806451613,-0.6348346377196843
3913126,12,26,Tottenham Hotspur Women,Tottenham Hotspur Women,0,26.41161,8.0,7.0,0.0,0.0,8,2.0,0.0,0.0,61.0,40.1,68.6,17.4,7.599999999999994,0.0,0.3076923076923077,0.2877522422904168
3913126,13,6,Tottenham Hotspur Women,Manchester City WFC,0,6.0370610000000005,2.0,1.0,0.0,0.0,3,3.0,0.0,0.0,34.5,61.9,105.5,32.5,71.0,0.0,0.3333333333333333,11.760689514318308
3913126,14,26,Tottenham Hotspur Women,Manchester City WFC,0,30.767318,9.0,8.0,0.0,0.0,6,0.0,0.0,0.0,6.0,39.7,2.7,14.9,-3.3,0.0,0.34615384615384615,-0.10725666761074201
3913126,15,19,Tottenham Hotspur Women,Manchester City WFC,0,8.737745,3.0,0.0,0.0,1.0,11,3.0,0.0,0.0,120.0,80.0,56.7,42.4,-63.3,0.0,0.15789473684210525,-7.2444320588435565
3913126,16,1,Tottenham Hotspur Women,Tottenham Hotspur Women,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,63.4,37.7,63.4,37.7,0.0,0.0,0.0,
3913126,17,38,Manchester City WFC,Manchester City WFC,0,36.956638999999996,9.0,10.0,0.0,1.0,9,5.0,0.0,1.0,56.7,42.4,6.8,40.2,-49.900000000000006,1.0,0.23684210526315788,-1.3502310099140782
3913126,18,43,Manchester City WFC,Manchester City WFC,0,52.660628100000004,14.0,12.0,0.0,0.0,9,3.0,0.0,0.0,9.0,40.0,101.0,58.8,92.0,0.0,0.32558139534883723,1.7470357517441004
3913126,19,46,Manchester City WFC,Tottenham Hotspur Women,0,44.802698,12.0,10.0,1.0,0.0,14,8.0,1.0,0.0,13.2,30.7,73.2,19.8,60.0,1.0,0.2608695652173913,1.3392050630522296
3913126,20,13,Manchester City WFC,Manchester City WFC,0,15.352748,3.0,3.0,0.0,0.0,5,3.0,0.0,0.0,74.2,15.3,109.0,70.3,34.8,0.0,0.23076923076923078,2.2666951870766066
3913126,21,31,Tottenham Hotspur Women,Manchester City WFC,0,46.540579,9.0,7.0,0.0,0.0,14,6.0,1.0,0.0,111.5,72.0,35.9,12.0,-75.6,1.0,0.2903225806451613,-1.624388901564804
3913126,22,10,Tottenham Hotspur Women,Tottenham Hotspur Women,0,5.1438749999999995,2.0,2.0,0.0,0.0,4,0.0,1.0,0.0,40.3,10.0,45.7,7.0,5.400000000000006,1.0,0.2,1.0497922286214199
3913126,23,23,Tottenham Hotspur Women,Manchester City WFC,0,26.935496,8.0,7.0,0.0,0.0,7,4.0,0.0,0.0,75.8,74.9,57.1,77.8,-18.699999999999996,0.0,0.34782608695652173,-0.6942511843850953
3913126,24,16,Manchester City WFC,Tottenham Hotspur Women,0,13.412042,3.0,4.0,0.0,0.0,8,4.0,0.0,0.0,53.6,69.0,4.3,39.9,-49.300000000000004,0.0,0.1875,-3.6758011941805733
3913126,25,21,Manchester City WFC,Manchester City WFC,0,21.046213,6.0,5.0,0.0,0.0,7,4.0,0.0,0.0,6.0,35.7,39.0,47.7,33.0,0.0,0.2857142857142857,1.5679780490675448
3913126,26,79,Manchester City WFC,Manchester City WFC,0,82.189121,22.0,23.0,2.0,1.0,12,12.0,1.0,1.0,39.0,49.1,81.2,65.8,42.2,2.0,0.27848101265822783,0.5134499491727136
3913126,27,8,Manchester City WFC,Tottenham Hotspur Women,0,3.883742,3.0,1.0,0.0,0.0,4,0.0,0.0,0.0,11.5,15.7,94.5,71.7,83.0,0.0,0.375,21.371141543387797
3913126,28,12,Tottenham Hotspur Women,Tottenham Hotspur Women,0,11.233882,4.0,3.0,0.0,0.0,6,1.0,0.0,0.0,37.1,0.1,94.4,46.8,57.300000000000004,0.0,0.3333333333333333,5.100641078480263
3913126,29,5,Tottenham Hotspur Women,Manchester City WFC,0,3.903839,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,28.1,21.2,77.6,75.6,49.49999999999999,0.0,0.2,12.679826191602674
3913126,30,28,Manchester City WFC,Manchester City WFC,0,25.818783,8.0,8.0,1.0,0.0,10,6.0,0.0,0.0,28.3,0.1,98.5,59.6,70.2,0.0,0.2857142857142857,2.718950773163863
3913126,31,9,Tottenham Hotspur Women,Tottenham Hotspur Women,0,4.979979999999999,3.0,2.0,0.0,0.0,4,0.0,0.0,0.0,21.8,31.0,45.5,18.1,23.7,0.0,0.3333333333333333,4.759055257250029
3913126,32,13,Tottenham Hotspur Women,Manchester City WFC,0,9.633268,4.0,4.0,0.0,0.0,4,2.0,0.0,0.0,76.6,62.0,13.2,24.1,-63.39999999999999,0.0,0.3076923076923077,-6.581359513718501
3913126,33,36,Tottenham Hotspur Women,Manchester City WFC,0,35.1095501,11.0,8.0,0.0,1.0,10,5.0,0.0,0.0,120.0,80.0,45.7,75.6,-74.3,0.0,0.3055555555555556,-2.1162333264988207
3913126,34,30,Tottenham Hotspur Women,Manchester City WFC,0,38.5033811,7.0,6.0,0.0,0.0,11,4.0,0.0,0.0,72.1,0.1,1.8,40.9,-70.3,0.0,0.23333333333333334,-1.8258136815937964
3913126,35,10,Tottenham Hotspur Women,Tottenham Hotspur Women,0,9.237855999999999,4.0,2.0,0.0,0.0,5,0.0,0.0,0.0,7.0,35.9,55.2,73.2,48.2,0.0,0.4,5.217660894475949
3913126,36,130,Tottenham Hotspur Women,Manchester City WFC,0,137.145335,44.0,34.0,0.0,0.0,18,17.0,0.0,0.0,73.0,0.1,10.3,5.6,-62.7,0.0,0.3384615384615385,-0.45717923981883896
3913126,37,25,Manchester City WFC,Manchester City WFC,0,38.896919000000004,7.0,7.0,0.0,0.0,8,4.0,1.0,0.0,71.4,80.0,77.0,12.9,5.599999999999994,1.0,0.28,0.14397027178425092
3913126,38,17,Tottenham Hotspur Women,Tottenham Hotspur Women,0,12.816277,6.0,4.0,0.0,0.0,7,1.0,0.0,0.0,41.1,63.7,43.2,78.1,2.1000000000000014,0.0,0.35294117647058826,0.16385413642354965
3913126,39,53,Manchester City WFC,Manchester City WFC,0,53.498595003,15.0,14.0,0.0,0.0,14,8.0,0.0,1.0,75.2,3.5,73.8,72.5,-1.4000000000000057,1.0,0.2830188679245283,-0.02616891153723755
3913126,40,40,Tottenham Hotspur Women,Tottenham Hotspur Women,0,32.177183,12.0,10.0,0.0,1.0,12,6.0,0.0,0.0,46.3,7.6,108.9,48.4,62.60000000000001,0.0,0.3,1.9454779493904115
3913126,41,8,Tottenham Hotspur Women,Manchester City WFC,0,8.075493,2.0,2.0,0.0,0.0,4,1.0,1.0,0.0,18.4,40.5,41.3,4.6,22.9,1.0,0.25,2.835740183292834
3913126,42,27,Manchester City WFC,Manchester City WFC,0,46.973709,9.0,8.0,0.0,0.0,7,1.0,0.0,0.0,71.4,80.0,87.3,13.2,15.899999999999991,0.0,0.3333333333333333,0.3384872163277546
3913126,43,6,Manchester City WFC,Tottenham Hotspur Women,0,8.029088999999999,2.0,1.0,0.0,0.0,3,1.0,0.0,0.0,28.2,65.3,72.0,12.2,43.8,0.0,0.3333333333333333,5.455164340562174
3913126,44,43,Tottenham Hotspur Women,Tottenham Hotspur Women,0,43.492832,13.0,12.0,0.0,0.0,11,4.0,2.0,0.0,67.9,80.0,94.4,47.2,26.5,2.0,0.3023255813953488,0.6092958030417518
3913126,45,13,Manchester City WFC,Manchester City WFC,0,4.595878,2.0,3.0,0.0,0.0,6,2.0,0.0,0.0,30.3,31.3,43.8,36.9,13.499999999999996,0.0,0.15384615384615385,2.9374147877728687
3913126,46,10,Tottenham Hotspur Women,Manchester City WFC,0,7.305111999999999,4.0,2.0,0.0,0.0,5,0.0,0.0,0.0,35.5,33.8,37.5,4.3,2.0,0.0,0.4,0.27378088111448534
3913126,47,13,Tottenham Hotspur Women,Manchester City WFC,0,5.490873000000001,3.0,3.0,1.0,0.0,4,4.0,0.0,0.0,97.8,80.0,15.6,3.8,-82.2,0.0,0.23076923076923078,-14.970297072979104
3913126,48,30,Manchester City WFC,Tottenham Hotspur Women,0,22.376267000000002,10.0,6.0,0.0,0.0,10,3.0,0.0,0.0,17.0,0.1,63.3,12.4,46.3,0.0,0.3333333333333333,2.0691565755807253
3913126,49,16,Manchester City WFC,Manchester City WFC,0,13.593293000000001,3.0,4.0,1.0,0.0,6,5.0,0.0,0.0,62.6,22.0,100.6,50.8,37.99999999999999,0.0,0.1875,2.795496278936972
3913126,50,32,Tottenham Hotspur Women,Tottenham Hotspur Women,0,35.008264,9.0,8.0,0.0,1.0,11,7.0,0.0,0.0,19.5,29.3,52.2,76.0,32.7,0.0,0.28125,0.9340651681557247
3913126,51,18,Manchester City WFC,Manchester City WFC,0,13.511417,6.0,4.0,0.0,0.0,6,4.0,0.0,0.0,63.1,6.3,95.5,76.9,32.4,0.0,0.3333333333333333,2.397972026176085
3913126,52,16,Tottenham Hotspur Women,Tottenham Hotspur Women,0,12.245595,4.0,3.0,0.0,0.0,5,4.0,0.0,0.0,28.6,0.1,31.9,18.6,3.299999999999997,0.0,0.25,0.26948465958575285
3913126,53,13,Tottenham Hotspur Women,Tottenham Hotspur Women,0,11.570101,4.0,3.0,0.0,0.0,5,2.0,0.0,0.0,28.1,23.4,56.8,5.8,28.699999999999996,0.0,0.3076923076923077,2.480531500978254
3913126,54,4,Manchester City WFC,Manchester City WFC,0,1.161464,0.0,1.0,0.0,1.0,2,4.0,0.0,1.0,64.1,74.5,65.4,75.9,1.3000000000000114,1.0,0.0,1.1192770503433696
3913126,55,10,Manchester City WFC,Manchester City WFC,0,3.257156,2.0,2.0,0.0,1.0,3,6.0,0.0,1.0,68.3,80.0,65.8,75.8,-2.5,1.0,0.2,-0.7675407625548177
