match_id,possession,num_events,team,possession_team,type,ends_with_shot
3913107,23,40,Aston Villa W,Aston Villa W,Pressure,0
3913107,24,17,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,25,3,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,26,3,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,27,5,Aston Villa W,Manchester City WFC,Injury Stoppage,0
3913107,28,19,Aston Villa W,Manchester City WFC,Clearance,0
3913107,29,13,Aston Villa W,Aston Villa W,Pressure,0
3913107,30,12,Manchester City WFC,Manchester City WFC,Pass,0
3913107,31,44,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,32,40,Manchester City WFC,Manchester City WFC,Goal Keeper,0
3913107,33,36,Aston Villa W,Manchester City WFC,Interception,0
3913107,34,25,Aston Villa W,Manchester City WFC,Block,0
3913107,35,52,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,36,13,Aston Villa W,Aston Villa W,Foul Won,0
3913107,37,52,Manchester City WFC,Aston Villa W,Block,0
3913107,38,19,Manchester City WFC,Aston Villa W,Shield,0
3913107,39,16,Manchester City WFC,Manchester City WFC,Pressure,0
3913107,40,22,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,41,38,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,42,27,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,43,19,Manchester City WFC,Manchester City WFC,Carry,0
3913107,44,9,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,45,33,Aston Villa W,Manchester City WFC,Clearance,0
3913107,46,18,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,47,16,Manchester City WFC,Manchester City WFC,Pressure,0
3913107,48,18,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,49,74,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,50,13,Manchester City WFC,Aston Villa W,Block,0
3913107,51,18,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,52,8,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,53,18,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,54,12,Aston Villa W,Aston Villa W,Pressure,0
3913107,55,17,Aston Villa W,Manchester City WFC,Ball Recovery,0
3913107,56,14,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,57,22,Manchester City WFC,Manchester City WFC,Dribble,0
3913107,58,71,Aston Villa W,Manchester City WFC,Block,0
3913107,59,229,Aston Villa W,Manchester City WFC,Block,0
3913107,60,14,Manchester City WFC,Manchester City WFC,Injury Stoppage,0
3913107,61,1,Manchester City WFC,Manchester City WFC,Referee Ball-Drop,0
3913107,62,1,Aston Villa W,Aston Villa W,Referee Ball-Drop,0
3913107,63,15,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,64,7,Manchester City WFC,Manchester City WFC,Pass,0
3913107,65,1,Aston Villa W,Aston Villa W,Pass,0
3913107,66,8,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,67,13,Aston Villa W,Aston Villa W,Pressure,0
3913107,68,23,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,69,32,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,70,63,Manchester City WFC,Manchester City WFC,Pass,0
3913107,71,22,Aston Villa W,Aston Villa W,Pressure,0
3913107,72,29,Aston Villa W,Manchester City WFC,Interception,0
3913107,73,33,Aston Villa W,Manchester City WFC,Clearance,0
3913107,74,64,Aston Villa W,Aston Villa W,Half End,0
3913107,75,22,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,76,37,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,77,2,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,78,21,Aston Villa W,Manchester City WFC,Clearance,0
3913107,79,9,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,80,14,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,81,9,Aston Villa W,Manchester City WFC,Foul Won,0
3913107,82,11,Aston Villa W,Aston Villa W,Goal Keeper,0
3913107,83,22,Manchester City WFC,Aston Villa W,Ball Recovery,0
3913107,84,16,Manchester City WFC,Aston Villa W,Goal Keeper,0
3913107,85,12,Manchester City WFC,Aston Villa W,Pressure,0
3913107,86,3,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,87,25,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,88,5,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,89,49,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,90,18,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,91,71,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,92,9,Manchester City WFC,Manchester City WFC,Dribble,0
3913107,93,9,Manchester City WFC,Manchester City WFC,Pass,0
3913107,94,5,Manchester City WFC,Aston Villa W,Clearance,0
3913107,95,7,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,96,28,Aston Villa W,Manchester City WFC,Block,0
3913107,97,25,Manchester City WFC,Manchester City WFC,Pass,0
3913107,98,19,Aston Villa W,Aston Villa W,Pressure,0
3913107,99,14,Aston Villa W,Manchester City WFC,Interception,0
3913107,100,25,Manchester City WFC,Manchester City WFC,Dispossessed,0
3913107,101,13,Aston Villa W,Aston Villa W,Duel,0
3913107,102,41,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,103,6,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,104,23,Manchester City WFC,Manchester City WFC,Pass,0
3913107,105,13,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,106,24,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,107,3,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,108,6,Aston Villa W,Manchester City WFC,Ball Recovery,0
3913107,109,17,Manchester City WFC,Aston Villa W,Foul Won,0
3913107,110,11,Manchester City WFC,Manchester City WFC,Dribble,0
3913107,111,14,Manchester City WFC,Aston Villa W,Block,0
3913107,112,3,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,113,13,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,114,13,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,115,29,Aston Villa W,Manchester City WFC,Clearance,0
3913107,116,14,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,117,16,Aston Villa W,Manchester City WFC,Block,0
3913107,118,8,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,119,17,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,120,30,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,121,16,Aston Villa W,Aston Villa W,Foul Won,0
3913107,122,4,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,123,26,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,124,3,Aston Villa W,Manchester City WFC,Clearance,0
3913107,125,3,Aston Villa W,Manchester City WFC,Interception,0
3913107,126,12,Aston Villa W,Manchester City WFC,Clearance,0
3913107,127,8,Manchester City WFC,Aston Villa W,Block,0
3913107,128,5,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,129,50,Manchester City WFC,Manchester City WFC,Tactical Shift,0
3913107,130,14,Manchester City WFC,Manchester City WFC,Dispossessed,0
3913107,131,11,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,132,21,Manchester City WFC,Manchester City WFC,Miscontrol,0
3913107,133,8,Aston Villa W,Aston Villa W,Miscontrol,0
3913107,134,13,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,135,29,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,136,61,Aston Villa W,Manchester City WFC,Tactical Shift,0
3913107,137,8,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,138,12,Manchester City WFC,Manchester City WFC,Injury Stoppage,0
3913107,139,1,Aston Villa W,Aston Villa W,Referee Ball-Drop,0
3913107,140,1,Manchester City WFC,Manchester City WFC,Referee Ball-Drop,0
3913107,141,37,Aston Villa W,Aston Villa W,Shot,1
3913107,142,1,Manchester City WFC,Manchester City WFC,Goal Keeper,0
3913107,143,17,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,144,11,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,145,23,Manchester City WFC,Manchester City WFC,Ball Recovery,0
3913107,146,25,Aston Villa W,Aston Villa W,Dispossessed,0
3913107,147,19,Manchester City WFC,Manchester City WFC,Ball Receipt*,0
3913107,148,28,Aston Villa W,Aston Villa W,Pressure,0
3913107,149,4,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,150,29,Manchester City WFC,Manchester City WFC,Miscontrol,0
3913107,151,32,Manchester City WFC,Aston Villa W,Block,0
3913107,152,14,Manchester City WFC,Aston Villa W,Interception,0
3913107,153,36,Aston Villa W,Aston Villa W,Pressure,0
3913107,154,47,Manchester City WFC,Manchester City WFC,Pass,0
3913107,155,13,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,156,49,Aston Villa W,Manchester City WFC,Interception,0
3913107,157,16,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,158,18,Aston Villa W,Manchester City WFC,Goal Keeper,0
3913107,159,5,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,160,61,Manchester City WFC,Manchester City WFC,Player Off,0
3913107,161,1,Manchester City WFC,Manchester City WFC,Referee Ball-Drop,0
3913107,162,1,Aston Villa W,Aston Villa W,Referee Ball-Drop,0
3913107,163,19,Manchester City WFC,Manchester City WFC,Carry,0
3913107,164,37,Manchester City WFC,Aston Villa W,Block,0
3913107,165,17,Aston Villa W,Manchester City WFC,Block,0
3913107,166,14,Aston Villa W,Manchester City WFC,Pressure,0
3913107,167,79,Manchester City WFC,Aston Villa W,Block,0
3913107,168,19,Aston Villa W,Aston Villa W,Ball Receipt*,0
3913107,169,13,Aston Villa W,Manchester City WFC,Clearance,0
3913107,170,14,Manchester City WFC,Aston Villa W,Clearance,0
3913107,171,12,Aston Villa W,Aston Villa W,Dribble,0
3913107,172,10,Aston Villa W,Aston Villa W,Shot,1
3913107,173,1,Manchester City WFC,Manchester City WFC,Goal Keeper,0
3913107,174,35,Manchester City WFC,Manchester City WFC,Foul Won,0
3913107,175,22,Aston Villa W,Manchester City WFC,Clearance,0
3913107,176,5,Aston Villa W,Manchester City WFC,Pressure,0
3913107,177,28,Manchester City WFC,Aston Villa W,Goal Keeper,0
3913107,178,6,Aston Villa W,Manchester City WFC,Duel,0
3913107,179,6,Aston Villa W,Manchester City WFC,Block,0
3913107,180,4,Manchester City WFC,Manchester City WFC,Half End,0
3913108,1,4,Bristol City WFC,Liverpool WFC,Half Start,0
3913108,2,8,Liverpool WFC,Bristol City WFC,Ball Receipt*,0
3913108,3,39,Bristol City WFC,Bristol City WFC,Dispossessed,0
3913108,4,13,Bristol City WFC,Bristol City WFC,Dispossessed,0
3913108,5,7,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,6,17,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,7,15,Liverpool WFC,Bristol City WFC,Block,0
3913108,8,27,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,9,11,Liverpool WFC,Liverpool WFC,Ball Recovery,0
3913108,10,26,Bristol City WFC,Bristol City WFC,Shield,0
3913108,11,9,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,12,29,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,13,20,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,14,35,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,15,11,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,16,21,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,17,25,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,18,13,Liverpool WFC,Bristol City WFC,Ball Receipt*,0
3913108,19,11,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,20,10,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,21,7,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,22,15,Bristol City WFC,Liverpool WFC,Pressure,0
3913108,23,14,Bristol City WFC,Bristol City WFC,Pass,0
3913108,24,13,Bristol City WFC,Liverpool WFC,Pressure,0
3913108,25,14,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,26,34,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,27,5,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,28,16,Bristol City WFC,Liverpool WFC,Bad Behaviour,0
3913108,29,26,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,30,22,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,31,30,Bristol City WFC,Liverpool WFC,Foul Won,0
3913108,32,4,Liverpool WFC,Bristol City WFC,Injury Stoppage,0
3913108,33,1,Bristol City WFC,Bristol City WFC,Referee Ball-Drop,0
3913108,34,16,Bristol City WFC,Liverpool WFC,Ball Receipt*,0
3913108,35,41,Liverpool WFC,Liverpool WFC,Injury Stoppage,0
3913108,36,16,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,37,12,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,38,40,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,39,26,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,40,16,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,41,17,Bristol City WFC,Liverpool WFC,Block,0
3913108,42,29,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,43,25,Bristol City WFC,Liverpool WFC,Foul Won,0
3913108,44,47,Bristol City WFC,Bristol City WFC,Block,0
3913108,45,32,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,46,35,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,47,10,Bristol City WFC,Liverpool WFC,Block,0
3913108,48,15,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,49,33,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,50,46,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,51,6,Liverpool WFC,Bristol City WFC,Ball Receipt*,0
3913108,52,16,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,53,6,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,54,13,Liverpool WFC,Bristol City WFC,Block,0
3913108,55,17,Bristol City WFC,Bristol City WFC,Shot,1
3913108,56,18,Bristol City WFC,Liverpool WFC,Interception,0
3913108,57,33,Bristol City WFC,Bristol City WFC,Foul Won,0
3913108,58,20,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,59,2,Liverpool WFC,Bristol City WFC,Clearance,0
3913108,60,7,Bristol City WFC,Bristol City WFC,Shot,1
3913108,61,1,Liverpool WFC,Liverpool WFC,Goal Keeper,0
3913108,62,25,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,63,15,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,64,17,Liverpool WFC,Liverpool WFC,Block,0
3913108,65,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,66,6,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,67,25,Bristol City WFC,Liverpool WFC,Shield,0
3913108,68,12,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,69,7,Bristol City WFC,Liverpool WFC,Block,0
3913108,70,13,Liverpool WFC,Liverpool WFC,Pass,0
3913108,71,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,72,47,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,73,51,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,74,45,Liverpool WFC,Liverpool WFC,Pass,0
3913108,75,18,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,76,37,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,77,5,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,78,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,79,21,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,80,46,Bristol City WFC,Bristol City WFC,Block,0
3913108,81,14,Liverpool WFC,Liverpool WFC,Pass,0
3913108,82,30,Liverpool WFC,Bristol City WFC,Foul Won,0
3913108,83,3,Liverpool WFC,Liverpool WFC,Duel,0
3913108,84,11,Bristol City WFC,Bristol City WFC,Block,0
3913108,85,31,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,86,4,Bristol City WFC,Bristol City WFC,Clearance,0
3913108,87,10,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,88,24,Bristol City WFC,Liverpool WFC,Bad Behaviour,0
3913108,89,13,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,90,30,Liverpool WFC,Liverpool WFC,Block,0
3913108,91,17,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,92,35,Liverpool WFC,Liverpool WFC,Foul Won,0
3913108,93,27,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,94,10,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,95,11,Liverpool WFC,Liverpool WFC,Player Off,0
3913108,96,6,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,97,12,Bristol City WFC,Liverpool WFC,Half End,0
3913108,98,28,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,99,16,Bristol City WFC,Bristol City WFC,Foul Won,0
3913108,100,16,Liverpool WFC,Bristol City WFC,Block,0
3913108,101,5,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,102,27,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,103,22,Bristol City WFC,Bristol City WFC,Dispossessed,0
3913108,104,14,Liverpool WFC,Bristol City WFC,Clearance,0
3913108,105,12,Liverpool WFC,Bristol City WFC,Goal Keeper,0
3913108,106,34,Bristol City WFC,Bristol City WFC,Shot,1
3913108,107,31,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,108,9,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,109,29,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,110,21,Liverpool WFC,Liverpool WFC,Pass,0
3913108,111,12,Liverpool WFC,Bristol City WFC,Tactical Shift,0
3913108,112,33,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,113,12,Liverpool WFC,Liverpool WFC,Carry,0
3913108,114,5,Bristol City WFC,Bristol City WFC,Foul Won,0
3913108,115,4,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,116,11,Liverpool WFC,Liverpool WFC,Block,0
3913108,117,5,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,118,16,Liverpool WFC,Liverpool WFC,Shot,1
3913108,119,4,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,120,13,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,121,21,Bristol City WFC,Bristol City WFC,Pressure,0
3913108,122,7,Liverpool WFC,Liverpool WFC,Pass,0
3913108,123,14,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,124,29,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,125,12,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,126,22,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,127,9,Bristol City WFC,Bristol City WFC,Dribble,0
3913108,128,6,Bristol City WFC,Liverpool WFC,Clearance,0
3913108,129,8,Bristol City WFC,Liverpool WFC,Block,0
3913108,130,15,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,131,8,Liverpool WFC,Liverpool WFC,Dribble,0
3913108,132,9,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,133,6,Liverpool WFC,Liverpool WFC,Shot,1
3913108,134,5,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,135,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,136,5,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,137,12,Liverpool WFC,Bristol City WFC,Clearance,0
3913108,138,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,139,11,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,140,11,Liverpool WFC,Bristol City WFC,Pressure,0
3913108,141,7,Liverpool WFC,Liverpool WFC,Substitution,0
3913108,142,19,Liverpool WFC,Bristol City WFC,Dribble,0
3913108,143,22,Liverpool WFC,Bristol City WFC,Injury Stoppage,0
3913108,144,11,Liverpool WFC,Bristol City WFC,Foul Won,0
3913108,145,27,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,146,4,Bristol City WFC,Bristol City WFC,Duel,0
3913108,147,6,Bristol City WFC,Liverpool WFC,Ball Receipt*,0
3913108,148,30,Bristol City WFC,Liverpool WFC,Block,0
3913108,149,20,Bristol City WFC,Bristol City WFC,Carry,0
3913108,150,35,Bristol City WFC,Liverpool WFC,Clearance,0
3913108,151,10,Bristol City WFC,Bristol City WFC,Substitution,0
3913108,152,27,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,153,41,Bristol City WFC,Bristol City WFC,Dribble,0
3913108,154,36,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,155,46,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,156,16,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,157,16,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,158,6,Bristol City WFC,Bristol City WFC,Duel,0
3913108,159,7,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,160,9,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,161,30,Bristol City WFC,Liverpool WFC,Clearance,0
3913108,162,8,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,163,17,Bristol City WFC,Bristol City WFC,Offside,0
3913108,164,28,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,165,16,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,166,17,Liverpool WFC,Liverpool WFC,Player Off,0
3913108,167,1,Bristol City WFC,Bristol City WFC,Referee Ball-Drop,0
3913108,168,22,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,169,41,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,170,37,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,171,20,Liverpool WFC,Bristol City WFC,Clearance,0
3913108,172,13,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,173,13,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,174,11,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,175,12,Liverpool WFC,Liverpool WFC,Pressure,0
3913108,176,18,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,177,39,Bristol City WFC,Liverpool WFC,Substitution,0
3913108,178,30,Liverpool WFC,Bristol City WFC,Block,0
3913108,179,9,Bristol City WFC,Bristol City WFC,Dispossessed,0
3913108,180,7,Liverpool WFC,Liverpool WFC,Miscontrol,0
3913108,181,23,Liverpool WFC,Bristol City WFC,Goal Keeper,0
3913108,182,17,Liverpool WFC,Liverpool WFC,Dispossessed,0
3913108,183,32,Bristol City WFC,Bristol City WFC,Foul Won,0
3913108,184,7,Liverpool WFC,Bristol City WFC,Ball Receipt*,0
3913108,185,12,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,186,21,Liverpool WFC,Liverpool WFC,Ball Receipt*,0
3913108,187,13,Bristol City WFC,Bristol City WFC,Foul Won,0
3913108,188,6,Bristol City WFC,Bristol City WFC,Pressure,0
3913108,189,31,Liverpool WFC,Liverpool WFC,Dribble,0
3913108,190,13,Liverpool WFC,Bristol City WFC,Block,0
3913108,191,2,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,192,33,Bristol City WFC,Liverpool WFC,Clearance,0
3913108,193,49,Bristol City WFC,Liverpool WFC,Interception,0
3913108,194,17,Bristol City WFC,Liverpool WFC,Clearance,0
3913108,195,18,Bristol City WFC,Liverpool WFC,Goal Keeper,0
3913108,196,6,Liverpool WFC,Liverpool WFC,Shot,1
3913108,197,9,Liverpool WFC,Liverpool WFC,Pass,0
3913108,198,15,Liverpool WFC,Bristol City WFC,Block,0
3913108,199,5,Liverpool WFC,Bristol City WFC,Clearance,0
3913108,200,14,Bristol City WFC,Bristol City WFC,Ball Receipt*,0
3913108,201,22,Bristol City WFC,Liverpool WFC,Block,0
3913108,202,3,Liverpool WFC,Liverpool WFC,Duel,0
3913108,203,8,Bristol City WFC,Bristol City WFC,Miscontrol,0
3913108,204,8,Bristol City WFC,Liverpool WFC,Block,0
3913108,205,10,Bristol City WFC,Liverpool WFC,Half End,0
3913109,1,4,Tottenham Hotspur Women,Tottenham Hotspur Women,Half Start,0
3913109,2,5,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,3,8,Tottenham Hotspur Women,Manchester United W,Ball Receipt*,0
3913109,4,72,Manchester United W,Manchester United W,Ball Receipt*,0
3913109,5,22,Manchester United W,Tottenham Hotspur Women,Ball Receipt*,0
3913109,6,28,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,7,26,Manchester United W,Manchester United W,Ball Receipt*,0
3913109,8,13,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,9,26,Manchester United W,Manchester United W,Pressure,0
3913109,10,8,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,11,19,Manchester United W,Manchester United W,Goal Keeper,0
3913109,12,11,Manchester United W,Manchester United W,Ball Receipt*,0
3913109,13,24,Manchester United W,Tottenham Hotspur Women,Ball Recovery,0
3913109,14,11,Tottenham Hotspur Women,Tottenham Hotspur Women,Duel,0
3913109,15,4,Manchester United W,Tottenham Hotspur Women,Ball Recovery,0
3913109,16,9,Tottenham Hotspur Women,Tottenham Hotspur Women,Dispossessed,0
3913109,17,25,Manchester United W,Manchester United W,Block,0
3913109,18,42,Tottenham Hotspur Women,Tottenham Hotspur Women,Shot,1
3913109,19,1,Manchester United W,Manchester United W,Goal Keeper,0
3913109,20,2,Tottenham Hotspur Women,Manchester United W,Ball Recovery,0
3913109,21,22,Manchester United W,Manchester United W,Miscontrol,0
3913109,22,10,Manchester United W,Tottenham Hotspur Women,Clearance,0
3913109,23,5,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,24,20,Tottenham Hotspur Women,Manchester United W,Block,0
3913109,25,12,Manchester United W,Manchester United W,Dribble,0
3913109,26,13,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,27,15,Manchester United W,Manchester United W,Ball Receipt*,0
3913109,28,64,Manchester United W,Tottenham Hotspur Women,50/50,0
3913109,29,6,Tottenham Hotspur Women,Manchester United W,Clearance,0
3913109,30,12,Tottenham Hotspur Women,Manchester United W,Clearance,0
3913109,31,10,Tottenham Hotspur Women,Manchester United W,Goal Keeper,0
3913109,32,10,Manchester United W,Tottenham Hotspur Women,Block,0
3913109,33,6,Manchester United W,Tottenham Hotspur Women,Foul Won,0
3913109,34,85,Tottenham Hotspur Women,Manchester United W,Ball Receipt*,0
3913109,35,53,Manchester United W,Manchester United W,Ball Receipt*,0
3913109,36,21,Tottenham Hotspur Women,Tottenham Hotspur Women,Dispossessed,0
3913109,37,14,Tottenham Hotspur Women,Manchester United W,Ball Receipt*,0
3913109,38,36,Tottenham Hotspur Women,Manchester United W,Foul Won,0
3913109,39,2,Tottenham Hotspur Women,Tottenham Hotspur Women,Ball Receipt*,0
3913109,40,13,Manchester United W,Manchester United W,Miscontrol,0
3913109,41,18,Tottenham Hotspur Women,Manchester United W,Block,0
3913109,42,6,Tottenham Hotspur Women,Manchester United W,Shield,0
